50 79
100 79
150 79
200 79
250 79
300 79
350 81
400 81
450 79
500 78
550 77
600 77
650 75
700 75
750 75
800 75
850 75
900 75
950 75
1000 74
1050 74
1100 75
1150 74
1200 74
1250 74
1300 75
1350 75
1400 75
1450 75
1500 72
1550 72
1600 72
1650 72
1700 72
1750 72
1800 71
1850 71
1900 72
1950 71
2000 71
2050 71
2100 73
2150 73
2200 73
2250 73
2300 73
2350 73
2400 73
2450 73
2500 73
2550 73
2600 71
2650 70
2700 70
2750 70
2800 70
2850 70
2900 71
2950 71
3000 71
3050 71
3100 71
3150 71
3200 71
3250 71
3300 71
3350 71
3400 71
3450 71
3500 71
3550 71
3600 71
3650 70
3700 70
3750 70
3800 70
3850 70
3900 70
3950 70
4000 70
4050 70
4100 70
4150 70
4200 70
4250 70
4300 70
4350 70
4400 70
4450 70
4500 70
4550 70
4600 70
4650 72
4700 71
4750 70
4800 70
4850 70
4900 70
4950 70
5000 70
5050 70
5100 70
5150 70
5200 70
5250 70
5300 70
5350 70
5400 70
5450 70
5500 70
5550 70
5600 70
5650 70
5700 70
5750 70
5800 70
5850 70
5900 70
5950 70
6000 70
6050 70
6100 70
6150 70
6200 70
6250 70
6300 70
6350 70
6400 70
6450 70
6500 70
6550 70
6600 70
6650 70
6700 70
6750 70
6800 71
6850 71
6900 71
6950 71
7000 71
7050 71
7100 70
7150 71
7200 71
7250 71
7300 71
7350 71
7400 71
7450 71
7500 71
7550 71
7600 71
7650 71
7700 71
7750 71
7800 71
7850 71
7900 71
7950 71
8000 71
8050 71
8100 71
8150 71
8200 71
8250 71
8300 71
8350 71
8400 71
8450 71
8500 71
8550 71
8600 71
8650 71
8700 70
8750 70
8800 70
8850 70
8900 70
8950 70
9000 70
9050 71
9100 71
9150 71
9200 71
9250 71
9300 71
9350 71
9400 71
9450 72
9500 72
9550 72
9600 72
9650 72
9700 72
9750 72
9800 72
9850 72
9900 72
9950 72
10000 71
10050 71
10100 71
10150 71
10200 70
10250 71
10300 70
10350 70
10400 70
10450 70
10500 70
10550 71
10600 71
10650 71
10700 71
10750 71
10800 70
10850 70
10900 70
10950 70
11000 70
11050 70
11100 76
11150 71
11200 71
11250 71
11300 71
11350 71
11400 71
11450 71
11500 71
11550 71
11600 71
11650 73
11700 73
11750 71
11800 71
11850 71
11900 69
11950 69
12000 69
12050 69
12100 69
12150 69
12200 69
12250 69
12300 69
12350 69
12400 69
12450 69
12500 70
12550 70
12600 70
12650 70
12700 70
12750 70
12800 70
12850 70
12900 70
12950 70
13000 70
13050 70
13100 70
13150 70
13200 70
13250 70
13300 70
13350 70
13400 71
13450 71
13500 71
13550 71
13600 70
13650 70
13700 70
13750 70
13800 73
13850 73
13900 73
13950 73
14000 72
14050 72
14100 72
14150 74
14200 74
14250 74
14300 75
14350 74
14400 74
14450 74
14500 74
14550 72
14600 72
14650 72
14700 72
14750 72
14800 72
14850 73
14900 73
14950 73
15000 73
15050 74
15100 74
15150 73
15200 72
15250 73
15300 72
15350 74
15400 73
15450 72
15500 71
15550 71
15600 71
15650 73
15700 72
15750 72
15800 72
15850 72
15900 72
15950 72
16000 72
16050 72
16100 72
16150 72
16200 72
16250 72
16300 72
16350 73
16400 73
16450 73
16500 72
16550 72
16600 71
16650 72
16700 70
16750 70
16800 70
16850 70
16900 70
16950 71
17000 71
17050 70
17100 70
17150 70
17200 70
17250 70
17300 70
17350 69
17400 69
17450 69
17500 69
17550 69
17600 69
17650 70
17700 71
17750 71
17800 73
17850 73
17900 73
17950 73
18000 73
18050 72
18100 72
18150 72
18200 71
18250 71
18300 71
18350 71
18400 71
18450 71
18500 71
18550 71
18600 71
18650 71
18700 69
18750 70
18800 70
18850 70
18900 70
18950 70
19000 69
19050 69
19100 69
19150 69
19200 69
19250 70
19300 70
19350 70
19400 69
19450 69
19500 69
19550 69
19600 70
19650 70
19700 70
19750 70
19800 70
19850 70
19900 70
19950 70
20000 69
20050 69
20100 69
20150 69
20200 69
20250 69
20300 69
20350 69
20400 70
20450 70
20500 70
20550 70
20600 70
20650 70
20700 72
20750 71
20800 71
20850 71
20900 71
20950 71
21000 71
21050 71
21100 71
21150 71
21200 72
21250 72
21300 72
21350 72
21400 72
21450 74
21500 74
21550 74
21600 73
21650 73
21700 73
21750 72
21800 72
21850 72
21900 71
21950 71
22000 70
22050 70
22100 70
22150 70
22200 70
22250 70
22300 70
22350 70
22400 70
22450 70
22500 70
22550 69
22600 69
22650 69
22700 70
22750 72
22800 72
22850 70
22900 70
22950 70
23000 70
23050 70
23100 70
23150 70
23200 70
23250 71
23300 70
23350 69
23400 70
23450 70
23500 70
23550 70
23600 70
23650 69
23700 69
23750 69
23800 71
23850 71
23900 70
23950 70
24000 70
24050 70
24100 70
24150 70
24200 70
24250 71
24300 71
24350 71
24400 71
24450 71
24500 71
24550 71
24600 71
24650 71
24700 70
24750 71
24800 71
