50 10000.000
100 10000.000
150 10000.000
200 10000.000
250 9512.270
300 9512.270
350 9512.270
400 9512.270
450 9512.270
500 9048.329
550 9048.329
600 9048.329
650 9048.329
700 9048.329
750 8607.015
800 8607.015
850 8607.015
900 8607.015
950 8607.015
1000 8187.226
1050 8187.226
1100 8187.226
1150 8187.226
1200 8187.226
1250 7787.910
1300 7787.910
1350 7787.910
1400 7787.910
1450 7787.910
1500 7408.071
1550 7408.071
1600 7408.071
1650 7408.071
1700 7408.071
1750 7046.758
1800 7046.758
1850 7046.758
1900 7046.758
1950 7046.758
2000 6703.066
2050 6703.066
2100 6703.066
2150 6703.066
2200 6703.066
2250 6376.138
2300 6376.138
2350 6376.138
2400 6376.138
2450 6376.138
2500 6065.155
2550 6065.155
2600 6065.155
2650 6065.155
2700 6065.155
2750 5769.339
2800 5769.339
2850 5769.339
2900 5769.339
2950 5769.339
3000 5487.952
3050 5487.952
3100 5487.952
3150 5487.952
3200 5487.952
3250 5220.288
3300 5220.288
3350 5220.288
3400 5220.288
3450 5220.288
3500 4965.679
3550 4965.679
3600 4965.679
3650 4965.679
3700 4965.679
3750 4723.488
3800 4723.488
3850 4723.488
3900 4723.488
3950 4723.488
4000 4493.110
4050 4493.110
4100 4493.110
4150 4493.110
4200 4493.110
4250 4273.968
4300 4273.968
4350 4273.968
4400 4273.968
4450 4273.968
4500 4065.514
4550 4065.514
4600 4065.514
4650 4065.514
4700 4065.514
4750 3867.227
4800 3867.227
4850 3867.227
4900 3867.227
4950 3867.227
5000 3678.610
5050 3678.610
5100 3678.610
5150 3678.610
5200 3678.610
5250 3499.194
5300 3499.194
5350 3499.194
5400 3499.194
5450 3499.194
5500 3328.528
5550 3328.528
5600 3328.528
5650 3328.528
5700 3328.528
5750 3166.186
5800 3166.186
5850 3166.186
5900 3166.186
5950 3166.186
6000 3011.761
6050 3011.761
6100 3011.761
6150 3011.761
6200 3011.761
6250 2864.869
6300 2864.869
6350 2864.869
6400 2864.869
6450 2864.869
6500 2725.141
6550 2725.141
6600 2725.141
6650 2725.141
6700 2725.141
6750 2592.228
6800 2592.228
6850 2592.228
6900 2592.228
6950 2592.228
7000 2465.797
7050 2465.797
7100 2465.797
7150 2465.797
7200 2465.797
7250 2345.533
7300 2345.533
7350 2345.533
7400 2345.533
7450 2345.533
7500 2231.134
7550 2231.134
7600 2231.134
7650 2231.134
7700 2231.134
7750 2122.315
7800 2122.315
7850 2122.315
7900 2122.315
7950 2122.315
8000 2018.804
8050 2018.804
8100 2018.804
8150 2018.804
8200 2018.804
8250 1920.341
8300 1920.341
8350 1920.341
8400 1920.341
8450 1920.341
8500 1826.680
8550 1826.680
8600 1826.680
8650 1826.680
8700 1826.680
8750 1737.587
8800 1737.587
8850 1737.587
8900 1737.587
8950 1737.587
9000 1652.840
9050 1652.840
9100 1652.840
9150 1652.840
9200 1652.840
9250 1572.226
9300 1572.226
9350 1572.226
9400 1572.226
9450 1572.226
9500 1495.544
9550 1495.544
9600 1495.544
9650 1495.544
9700 1495.544
9750 1422.602
9800 1422.602
9850 1422.602
9900 1422.602
9950 1422.602
10000 1353.217
10050 1353.217
10100 1353.217
10150 1353.217
10200 1353.217
10250 1287.217
10300 1287.217
10350 1287.217
10400 1287.217
10450 1287.217
10500 1224.436
10550 1224.436
10600 1224.436
10650 1224.436
10700 1224.436
10750 1164.716
10800 1164.716
10850 1164.716
10900 1164.716
10950 1164.716
11000 1107.910
11050 1107.910
11100 1107.910
11150 1107.910
11200 1107.910
11250 1053.874
11300 1053.874
11350 1053.874
11400 1053.874
11450 1053.874
11500 1002.473
11550 1002.473
11600 1002.473
11650 1002.473
11700 1002.473
11750 953.580
11800 953.580
11850 953.580
11900 953.580
11950 953.580
12000 907.071
12050 907.071
12100 907.071
12150 907.071
12200 907.071
12250 862.830
12300 862.830
12350 862.830
12400 862.830
12450 862.830
12500 820.747
12550 820.747
12600 820.747
12650 820.747
12700 820.747
12750 780.717
12800 780.717
12850 780.717
12900 780.717
12950 780.717
13000 742.639
13050 742.639
13100 742.639
13150 742.639
13200 742.639
13250 706.419
13300 706.419
13350 706.419
13400 706.419
13450 706.419
13500 671.964
13550 671.964
13600 671.964
13650 671.964
13700 671.964
13750 639.191
13800 639.191
13850 639.191
13900 639.191
13950 639.191
14000 608.015
14050 608.015
14100 608.015
14150 608.015
14200 608.015
14250 578.361
14300 578.361
14350 578.361
14400 578.361
14450 578.361
14500 550.152
14550 550.152
14600 550.152
14650 550.152
